year,county,total,male,female,over18,under19,under19_male,under19_female,over18_male,over18_female
1993.0,SAN MIGUEL,4869.0,2615.0,2254.0,3803.0,1066.0,534.0,532.0,2081.0,1722.0
1993.0,SEDGWICK,2650.0,1307.0,1343.0,1991.0,659.0,340.0,319.0,967.0,1024.0
1993.0,SUMMIT,15189.0,8453.0,6736.0,12076.0,3113.0,1602.0,1511.0,6851.0,5225.0
1993.0,TELLER,14734.0,7481.0,7253.0,10437.0,4297.0,2268.0,2029.0,5213.0,5224.0
1993.0,WASHINGTON,5139.0,2576.0,2563.0,3700.0,1439.0,743.0,696.0,1833.0,1867.0
1993.0,WELD,145779.0,72355.0,73424.0,101947.0,43832.0,22414.0,21418.0,49941.0,52006.0
1993.0,YUMA,9172.0,4500.0,4672.0,6417.0,2755.0,1419.0,1336.0,3081.0,3336.0
1994.0,ADAMS,300793.0,150673.0,150120.0,209668.0,91125.0,46672.0,44453.0,104001.0,105667.0
1994.0,ALAMOSA,13826.0,6819.0,7007.0,9567.0,4259.0,2193.0,2066.0,4626.0,4941.0
1994.0,ARAPAHOE,436413.0,213716.0,222697.0,312974.0,123439.0,63227.0,60212.0,150489.0,162485.0
1994.0,ARCHULETA,6538.0,3318.0,3220.0,4644.0,1894.0,1014.0,880.0,2304.0,2340.0
1994.0,BACA,4387.0,2171.0,2216.0,3239.0,1148.0,587.0,561.0,1584.0,1655.0
1994.0,BENT,5401.0,2905.0,2496.0,3963.0,1438.0,723.0,715.0,2182.0,1781.0
1994.0,BOULDER,252726.0,127124.0,125602.0,190077.0,62649.0,31984.0,30665.0,95140.0,94937.0
1994.0,BROOMFIELD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994.0,CHAFFEE,14104.0,7538.0,6566.0,10910.0,3194.0,1693.0,1501.0,5845.0,5065.0
1994.0,CHEYENNE,2297.0,1163.0,1134.0,1571.0,726.0,383.0,343.0,780.0,791.0
1994.0,CLEAR CREEK,8460.0,4397.0,4063.0,6293.0,2167.0,1128.0,1039.0,3269.0,3024.0
1994.0,CONEJOS,7746.0,3853.0,3893.0,5025.0,2721.0,1372.0,1349.0,2481.0,2544.0
1994.0,COSTILLA,3379.0,1681.0,1698.0,2422.0,957.0,491.0,466.0,1190.0,1232.0
1994.0,CROWLEY,4213.0,2714.0,1499.0,3324.0,889.0,483.0,406.0,2231.0,1093.0
1994.0,CUSTER,2414.0,1222.0,1192.0,1784.0,630.0,347.0,283.0,875.0,909.0
1994.0,DELTA,24343.0,12102.0,12241.0,18124.0,6219.0,3242.0,2977.0,8860.0,9264.0
1994.0,DENVER,504252.0,249340.0,254912.0,387143.0,117109.0,60073.0,57036.0,189267.0,197876.0
1994.0,DOLORES,1500.0,769.0,731.0,1103.0,397.0,216.0,181.0,553.0,550.0
1994.0,DOUGLAS,92530.0,46327.0,46203.0,62629.0,29901.0,15410.0,14491.0,30917.0,31712.0
1994.0,EAGLE,29026.0,15554.0,13472.0,21534.0,7492.0,3859.0,3633.0,11695.0,9839.0
1994.0,EL PASO,456506.0,229226.0,227280.0,323741.0,132765.0,68329.0,64436.0,160897.0,162844.0
1994.0,ELBERT,12846.0,6429.0,6417.0,8754.0,4092.0,2066.0,2026.0,4363.0,4391.0
1994.0,FREMONT,38711.0,20982.0,17729.0,29846.0,8865.0,4547.0,4318.0,16435.0,13411.0
1994.0,GARFIELD,34496.0,17639.0,16857.0,24568.0,9928.0,5150.0,4778.0,12489.0,12079.0
1994.0,GILPIN,3499.0,1851.0,1648.0,2667.0,832.0,443.0,389.0,1408.0,1259.0
1994.0,GRAND,9348.0,4957.0,4391.0,7001.0,2347.0,1224.0,1123.0,3733.0,3268.0
1994.0,GUNNISON,11667.0,6244.0,5423.0,9021.0,2646.0,1352.0,1294.0,4892.0,4129.0
1994.0,HINSDALE,614.0,319.0,295.0,495.0,119.0,60.0,59.0,259.0,236.0
1994.0,HUERFANO,6914.0,3539.0,3375.0,5191.0,1723.0,895.0,828.0,2644.0,2547.0
1994.0,JACKSON,1646.0,859.0,787.0,1204.0,442.0,225.0,217.0,634.0,570.0
1994.0,JEFFERSON,483432.0,239404.0,244028.0,351280.0,132152.0,67926.0,64226.0,171478.0,179802.0
1994.0,KIOWA,1698.0,844.0,854.0,1210.0,488.0,244.0,244.0,600.0,610.0
1994.0,KIT CARSON,7340.0,3738.0,3602.0,5186.0,2154.0,1138.0,1016.0,2600.0,2586.0
1994.0,LA PLATA,36904.0,18657.0,18247.0,27184.0,9720.0,4996.0,4724.0,13661.0,13523.0
1994.0,LAKE,6378.0,3346.0,3032.0,4514.0,1864.0,966.0,898.0,2380.0,2134.0
1994.0,LARIMER,214930.0,106773.0,108157.0,158079.0,56851.0,29135.0,27716.0,77638.0,80441.0
1994.0,LAS ANIMAS,14753.0,7209.0,7544.0,10819.0,3934.0,2035.0,1899.0,5174.0,5645.0
1994.0,LINCOLN,5936.0,3103.0,2833.0,4355.0,1581.0,819.0,762.0,2284.0,2071.0
1994.0,LOGAN,18831.0,9506.0,9325.0,13635.0,5196.0,2665.0,2531.0,6841.0,6794.0
1994.0,MESA,102757.0,50051.0,52706.0,74344.0,28413.0,14508.0,13905.0,35543.0,38801.0
1994.0,MINERAL,648.0,332.0,316.0,500.0,148.0,78.0,70.0,254.0,246.0
1994.0,MOFFAT,11997.0,6133.0,5864.0,8142.0,3855.0,2011.0,1844.0,4122.0,4020.0
1994.0,MONTEZUMA,21390.0,10459.0,10931.0,14743.0,6647.0,3442.0,3205.0,7017.0,7726.0
1994.0,MONTROSE,28505.0,13968.0,14537.0,20382.0,8123.0,4181.0,3942.0,9787.0,10595.0
1994.0,MORGAN,25078.0,12403.0,12675.0,17221.0,7857.0,3973.0,3884.0,8430.0,8791.0
1994.0,OTERO,20489.0,9938.0,10551.0,14432.0,6057.0,3137.0,2920.0,6801.0,7631.0
1994.0,OURAY,2904.0,1466.0,1438.0,2183.0,721.0,382.0,339.0,1084.0,1099.0
1994.0,PARK,9526.0,4896.0,4630.0,6977.0,2549.0,1323.0,1226.0,3573.0,3404.0
1994.0,PHILLIPS,4403.0,2107.0,2296.0,3185.0,1218.0,607.0,611.0,1500.0,1685.0
1994.0,PITKIN,14539.0,7698.0,6841.0,11991.0,2548.0,1312.0,1236.0,6386.0,5605.0
1994.0,PROWERS,13693.0,6758.0,6935.0,9257.0,4436.0,2263.0,2173.0,4495.0,4762.0
1994.0,PUEBLO,128721.0,62569.0,66152.0,93081.0,35640.0,18210.0,17430.0,44359.0,48722.0
1994.0,RIO BLANCO,6318.0,3194.0,3124.0,4394.0,1924.0,982.0,942.0,2212.0,2182.0
1994.0,RIO GRANDE,11466.0,5651.0,5815.0,7930.0,3536.0,1812.0,1724.0,3839.0,4091.0
1994.0,ROUTT,16619.0,8900.0,7719.0,12395.0,4224.0,2244.0,1980.0,6656.0,5739.0
1994.0,SAGUACHE,4943.0,2513.0,2430.0,3365.0,1578.0,836.0,742.0,1677.0,1688.0
1994.0,SAN JUAN,558.0,304.0,254.0,408.0,150.0,80.0,70.0,224.0,184.0
1994.0,SAN MIGUEL,5308.0,2859.0,2449.0,4170.0,1138.0,571.0,567.0,2288.0,1882.0
1994.0,SEDGWICK,2660.0,1311.0,1349.0,2002.0,658.0,342.0,316.0,969.0,1033.0
1994.0,SUMMIT,17107.0,9585.0,7522.0,13648.0,3459.0,1790.0,1669.0,7795.0,5853.0
1994.0,TELLER,15786.0,8012.0,7774.0,11228.0,4558.0,2397.0,2161.0,5615.0,5613.0
1994.0,WASHINGTON,5220.0,2621.0,2599.0,3759.0,1461.0,757.0,704.0,1864.0,1895.0
1994.0,WELD,151375.0,75248.0,76127.0,105850.0,45525.0,23303.0,22222.0,51945.0,53905.0
1994.0,YUMA,9278.0,4552.0,4726.0,6493.0,2785.0,1430.0,1355.0,3122.0,3371.0
1995.0,ADAMS,312587.0,156912.0,155675.0,218037.0,94550.0,48422.0,46128.0,108490.0,109547.0
1995.0,ALAMOSA,14103.0,6966.0,7137.0,9784.0,4319.0,2233.0,2086.0,4733.0,5051.0
1995.0,ARAPAHOE,442542.0,216949.0,225593.0,317568.0,124974.0,64045.0,60929.0,152904.0,164664.0
1995.0,ARCHULETA,7110.0,3612.0,3498.0,5079.0,2031.0,1087.0,944.0,2525.0,2554.0
1995.0,BACA,4432.0,2193.0,2239.0,3275.0,1157.0,595.0,562.0,1598.0,1677.0
1995.0,BENT,5555.0,3010.0,2545.0,4089.0,1466.0,738.0,728.0,2272.0,1817.0
1995.0,BOULDER,257502.0,129641.0,127861.0,193738.0,63764.0,32535.0,31229.0,97106.0,96632.0
1995.0,BROOMFIELD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995.0,CHAFFEE,14659.0,7825.0,6834.0,11390.0,3269.0,1725.0,1544.0,6100.0,5290.0
1995.0,CHEYENNE,2270.0,1147.0,1123.0,1555.0,715.0,375.0,340.0,772.0,783.0
1995.0,CLEAR CREEK,8686.0,4513.0,4173.0,6490.0,2196.0,1139.0,1057.0,3374.0,3116.0
1995.0,CONEJOS,7877.0,3915.0,3962.0,5120.0,2757.0,1391.0,1366.0,2524.0,2596.0
1995.0,COSTILLA,3521.0,1749.0,1772.0,2531.0,990.0,508.0,482.0,1241.0,1290.0
1995.0,CROWLEY,4220.0,2742.0,1478.0,3338.0,882.0,477.0,405.0,2265.0,1073.0
1995.0,CUSTER,2621.0,1328.0,1293.0,1948.0,673.0,368.0,305.0,960.0,988.0
1995.0,DELTA,25193.0,12544.0,12649.0,18769.0,6424.0,3347.0,3077.0,9197.0,9572.0
1995.0,DENVER,507720.0,252007.0,255713.0,389869.0,117851.0,60483.0,57368.0,191524.0,198345.0
1995.0,DOLORES,1557.0,801.0,756.0,1152.0,405.0,220.0,185.0,581.0,571.0
1995.0,DOUGLAS,103836.0,51964.0,51872.0,70243.0,33593.0,17291.0,16302.0,34673.0,35570.0
1995.0,EAGLE,30882.0,16609.0,14273.0,22972.0,7910.0,4080.0,3830.0,12529.0,10443.0
1995.0,EL PASO,469692.0,235851.0,233841.0,333122.0,136570.0,70323.0,66247.0,165528.0,167594.0
1995.0,ELBERT,14325.0,7169.0,7156.0,9767.0,4558.0,2301.0,2257.0,4868.0,4899.0
1995.0,FREMONT,40520.0,22178.0,18342.0,31324.0,9196.0,4711.0,4485.0,17467.0,13857.0
1995.0,GARFIELD,36417.0,18634.0,17783.0,25957.0,10460.0,5422.0,5038.0,13212.0,12745.0
1995.0,GILPIN,3670.0,1941.0,1729.0,2812.0,858.0,456.0,402.0,1485.0,1327.0
1995.0,GRAND,9952.0,5272.0,4680.0,7493.0,2459.0,1278.0,1181.0,3994.0,3499.0
1995.0,GUNNISON,11982.0,6426.0,5556.0,9319.0,2663.0,1365.0,1298.0,5061.0,4258.0
1995.0,HINSDALE,657.0,341.0,316.0,527.0,130.0,65.0,65.0,276.0,251.0
1995.0,HUERFANO,7159.0,3701.0,3458.0,5411.0,1748.0,906.0,842.0,2795.0,2616.0
1995.0,JACKSON,1613.0,833.0,780.0,1176.0,437.0,219.0,218.0,614.0,562.0
1995.0,JEFFERSON,491314.0,243506.0,247808.0,357603.0,133711.0,68762.0,64949.0,174744.0,182859.0
1995.0,KIOWA,1638.0,809.0,829.0,1172.0,466.0,234.0,232.0,575.0,597.0
1995.0,KIT CARSON,7413.0,3801.0,3612.0,5253.0,2160.0,1143.0,1017.0,2658.0,2595.0
1995.0,LA PLATA,38760.0,19620.0,19140.0,28674.0,10086.0,5182.0,4904.0,14438.0,14236.0
1995.0,LAKE,7148.0,3767.0,3381.0,5067.0,2081.0,1083.0,998.0,2684.0,2383.0
1995.0,LARIMER,221626.0,110207.0,111419.0,163370.0,58256.0,29846.0,28410.0,80361.0,83009.0
1995.0,LAS ANIMAS,14907.0,7283.0,7624.0,10953.0,3954.0,2038.0,1916.0,5245.0,5708.0
1995.0,LINCOLN,5984.0,3175.0,2809.0,4403.0,1581.0,818.0,763.0,2357.0,2046.0
1995.0,LOGAN,19372.0,9857.0,9515.0,14065.0,5307.0,2719.0,2588.0,7138.0,6927.0
1995.0,MESA,105412.0,51395.0,54017.0,76452.0,28960.0,14792.0,14168.0,36603.0,39849.0
1995.0,MINERAL,669.0,343.0,326.0,519.0,150.0,80.0,70.0,263.0,256.0
1995.0,MOFFAT,12189.0,6245.0,5944.0,8315.0,3874.0,2026.0,1848.0,4219.0,4096.0
1995.0,MONTEZUMA,22159.0,10841.0,11318.0,15359.0,6800.0,3526.0,3274.0,7315.0,8044.0
1995.0,MONTROSE,29669.0,14550.0,15119.0,21229.0,8440.0,4342.0,4098.0,10208.0,11021.0
1995.0,MORGAN,25367.0,12577.0,12790.0,17396.0,7971.0,4040.0,3931.0,8537.0,8859.0
1995.0,OTERO,20698.0,10054.0,10644.0,14618.0,6080.0,3150.0,2930.0,6904.0,7714.0
1995.0,OURAY,3080.0,1554.0,1526.0,2318.0,762.0,402.0,360.0,1152.0,1166.0
1995.0,PARK,10575.0,5443.0,5132.0,7783.0,2792.0,1449.0,1343.0,3994.0,3789.0
1995.0,PHILLIPS,4477.0,2147.0,2330.0,3235.0,1242.0,622.0,620.0,1525.0,1710.0
1995.0,PITKIN,14652.0,7774.0,6878.0,12087.0,2565.0,1321.0,1244.0,6453.0,5634.0
1995.0,PROWERS,13822.0,6843.0,6979.0,9360.0,4462.0,2284.0,2178.0,4559.0,4801.0
1995.0,PUEBLO,130831.0,63672.0,67159.0,94678.0,36153.0,18498.0,17655.0,45174.0,49504.0
1995.0,RIO BLANCO,6400.0,3235.0,3165.0,4469.0,1931.0,984.0,947.0,2251.0,2218.0
1995.0,RIO GRANDE,11695.0,5763.0,5932.0,8111.0,3584.0,1838.0,1746.0,3925.0,4186.0
1995.0,ROUTT,17257.0,9249.0,8008.0,12919.0,4338.0,2298.0,2040.0,6951.0,5968.0
1995.0,SAGUACHE,5273.0,2677.0,2596.0,3607.0,1666.0,880.0,786.0,1797.0,1810.0
1995.0,SAN JUAN,581.0,315.0,266.0,430.0,151.0,82.0,69.0,233.0,197.0
1995.0,SAN MIGUEL,5489.0,2968.0,2521.0,4339.0,1150.0,576.0,574.0,2392.0,1947.0
1995.0,SEDGWICK,2652.0,1311.0,1341.0,2001.0,651.0,339.0,312.0,972.0,1029.0
1995.0,SUMMIT,18274.0,10308.0,7966.0,14633.0,3641.0,1897.0,1744.0,8411.0,6222.0
1995.0,TELLER,16979.0,8616.0,8363.0,12127.0,4852.0,2544.0,2308.0,6072.0,6055.0
1995.0,WASHINGTON,5236.0,2635.0,2601.0,3773.0,1463.0,761.0,702.0,1874.0,1899.0
1995.0,WELD,157174.0,78248.0,78926.0,109895.0,47279.0,24224.0,23055.0,54024.0,55871.0
1995.0,YUMA,9446.0,4639.0,4807.0,6608.0,2838.0,1455.0,1383.0,3184.0,3424.0
1996.0,ADAMS,323039.0,162499.0,160540.0,225488.0,97551.0,49955.0,47596.0,112544.0,112944.0
1996.0,ALAMOSA,14319.0,7085.0,7234.0,9958.0,4361.0,2261.0,2100.0,4824.0,5134.0
1996.0,ARAPAHOE,451067.0,221363.0,229704.0,323890.0,127177.0,65205.0,61972.0,156158.0,167732.0
1996.0,ARCHULETA,7929.0,4026.0,3903.0,5692.0,2237.0,1193.0,1044.0,2833.0,2859.0
1996.0,BACA,4524.0,2240.0,2284.0,3345.0,1179.0,608.0,571.0,1632.0,1713.0
1996.0,BENT,5625.0,3076.0,2549.0,4155.0,1470.0,743.0,727.0,2333.0,1822.0
1996.0,BOULDER,261769.0,131905.0,129864.0,197016.0,64753.0,33021.0,31732.0,98884.0,98132.0
1996.0,BROOMFIELD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996.0,CHAFFEE,15124.0,8070.0,7054.0,11796.0,3328.0,1748.0,1580.0,6322.0,5474.0
1996.0,CHEYENNE,2284.0,1151.0,1133.0,1571.0,713.0,371.0,342.0,780.0,791.0
1996.0,CLEAR CREEK,8722.0,4535.0,4187.0,6548.0,2174.0,1127.0,1047.0,3408.0,3140.0
1996.0,CONEJOS,8021.0,3987.0,4034.0,5239.0,2782.0,1402.0,1380.0,2585.0,2654.0
1996.0,COSTILLA,3586.0,1783.0,1803.0,2591.0,995.0,513.0,482.0,1270.0,1321.0
1996.0,CROWLEY,4262.0,2788.0,1474.0,3381.0,881.0,473.0,408.0,2315.0,1066.0
1996.0,CUSTER,2850.0,1450.0,1400.0,2131.0,719.0,392.0,327.0,1058.0,1073.0
1996.0,DELTA,25718.0,12826.0,12892.0,19166.0,6552.0,3413.0,3139.0,9413.0,9753.0
1996.0,DENVER,518260.0,258207.0,260053.0,398024.0,120236.0,61735.0,58501.0,196472.0,201552.0
1996.0,DOLORES,1645.0,846.0,799.0,1227.0,418.0,226.0,192.0,620.0,607.0
1996.0,DOUGLAS,114713.0,57372.0,57341.0,77556.0,37157.0,19100.0,18057.0,38272.0,39284.0
1996.0,EAGLE,32928.0,17776.0,15152.0,24565.0,8363.0,4317.0,4046.0,13459.0,11106.0
1996.0,EL PASO,476988.0,239520.0,237468.0,338328.0,138660.0,71435.0,67225.0,168085.0,170243.0
1996.0,ELBERT,15812.0,7916.0,7896.0,10790.0,5022.0,2538.0,2484.0,5378.0,5412.0
1996.0,FREMONT,41831.0,23115.0,18716.0,32429.0,9402.0,4812.0,4590.0,18303.0,14126.0
1996.0,GARFIELD,37678.0,19296.0,18382.0,26879.0,10799.0,5593.0,5206.0,13703.0,13176.0
1996.0,GILPIN,3789.0,2005.0,1784.0,2912.0,877.0,462.0,415.0,1543.0,1369.0
1996.0,GRAND,10512.0,5571.0,4941.0,7952.0,2560.0,1324.0,1236.0,4247.0,3705.0
1996.0,GUNNISON,12241.0,6583.0,5658.0,9572.0,2669.0,1372.0,1297.0,5211.0,4361.0
1996.0,HINSDALE,710.0,365.0,345.0,571.0,139.0,69.0,70.0,296.0,275.0
1996.0,HUERFANO,7395.0,3863.0,3532.0,5630.0,1765.0,914.0,851.0,2949.0,2681.0
1996.0,JACKSON,1593.0,814.0,779.0,1164.0,429.0,211.0,218.0,603.0,561.0
1996.0,JEFFERSON,498048.0,247040.0,251008.0,363101.0,134947.0,69432.0,65515.0,177608.0,185493.0
1996.0,KIOWA,1662.0,826.0,836.0,1194.0,468.0,237.0,231.0,589.0,605.0
1996.0,KIT CARSON,7479.0,3856.0,3623.0,5316.0,2163.0,1145.0,1018.0,2711.0,2605.0
1996.0,LA PLATA,39700.0,20116.0,19584.0,29498.0,10202.0,5239.0,4963.0,14877.0,14621.0
1996.0,LAKE,7554.0,3995.0,3559.0,5360.0,2194.0,1146.0,1048.0,2849.0,2511.0
1996.0,LARIMER,227251.0,113116.0,114135.0,167887.0,59364.0,30408.0,28956.0,82708.0,85179.0
1996.0,LAS ANIMAS,14974.0,7319.0,7655.0,11026.0,3948.0,2031.0,1917.0,5288.0,5738.0
1996.0,LINCOLN,6113.0,3285.0,2828.0,4511.0,1602.0,825.0,777.0,2460.0,2051.0
1996.0,LOGAN,19664.0,10090.0,9574.0,14314.0,5350.0,2741.0,2609.0,7349.0,6965.0
1996.0,MESA,107536.0,52480.0,55056.0,78190.0,29346.0,14995.0,14351.0,37485.0,40705.0
1996.0,MINERAL,735.0,376.0,359.0,573.0,162.0,88.0,74.0,288.0,285.0
1996.0,MOFFAT,12285.0,6311.0,5974.0,8428.0,3857.0,2020.0,1837.0,4291.0,4137.0
1996.0,MONTEZUMA,22645.0,11089.0,11556.0,15783.0,6862.0,3563.0,3299.0,7526.0,8257.0
1996.0,MONTROSE,30482.0,14958.0,15524.0,21824.0,8658.0,4453.0,4205.0,10505.0,11319.0
1996.0,MORGAN,26048.0,12938.0,13110.0,17838.0,8210.0,4173.0,4037.0,8765.0,9073.0
1996.0,OTERO,20738.0,10082.0,10656.0,14685.0,6053.0,3135.0,2918.0,6947.0,7738.0
1996.0,OURAY,3256.0,1643.0,1613.0,2458.0,798.0,420.0,378.0,1223.0,1235.0
1996.0,PARK,11382.0,5861.0,5521.0,8416.0,2966.0,1538.0,1428.0,4323.0,4093.0
1996.0,PHILLIPS,4502.0,2163.0,2339.0,3244.0,1258.0,634.0,624.0,1529.0,1715.0
1996.0,PITKIN,14548.0,7731.0,6817.0,12003.0,2545.0,1307.0,1238.0,6424.0,5579.0
1996.0,PROWERS,14009.0,6955.0,7054.0,9503.0,4506.0,2311.0,2195.0,4644.0,4859.0
1996.0,PUEBLO,132502.0,64562.0,67940.0,95963.0,36539.0,18720.0,17819.0,45842.0,50121.0
1996.0,RIO BLANCO,6342.0,3207.0,3135.0,4448.0,1894.0,965.0,929.0,2242.0,2206.0
1996.0,RIO GRANDE,11822.0,5826.0,5996.0,8222.0,3600.0,1844.0,1756.0,3982.0,4240.0
1996.0,ROUTT,17719.0,9504.0,8215.0,13312.0,4407.0,2325.0,2082.0,7179.0,6133.0
1996.0,SAGUACHE,5426.0,2753.0,2673.0,3726.0,1700.0,895.0,805.0,1858.0,1868.0
1996.0,SAN JUAN,591.0,316.0,275.0,444.0,147.0,79.0,68.0,237.0,207.0
1996.0,SAN MIGUEL,5798.0,3141.0,2657.0,4613.0,1185.0,593.0,592.0,2548.0,2065.0
1996.0,SEDGWICK,2681.0,1330.0,1351.0,2023.0,658.0,344.0,314.0,986.0,1037.0
1996.0,SUMMIT,19396.0,11008.0,8388.0,15589.0,3807.0,1997.0,1810.0,9011.0,6578.0
1996.0,TELLER,18134.0,9197.0,8937.0,13001.0,5133.0,2683.0,2450.0,6514.0,6487.0
1996.0,WASHINGTON,5224.0,2633.0,2591.0,3762.0,1462.0,765.0,697.0,1868.0,1894.0
1996.0,WELD,161805.0,80674.0,81131.0,113124.0,48681.0,24965.0,23716.0,55709.0,57415.0
1996.0,YUMA,9521.0,4674.0,4847.0,6659.0,2862.0,1462.0,1400.0,3212.0,3447.0
1997.0,ADAMS,332750.0,167740.0,165010.0,232427.0,100323.0,51373.0,48950.0,116367.0,116060.0
1997.0,ALAMOSA,14478.0,7173.0,7305.0,10095.0,4383.0,2281.0,2102.0,4892.0,5203.0
1997.0,ARAPAHOE,459061.0,225524.0,233537.0,329837.0,129224.0,66288.0,62936.0,159236.0,170601.0
1997.0,ARCHULETA,8528.0,4327.0,4201.0,6157.0,2371.0,1264.0,1107.0,3063.0,3094.0
1997.0,BACA,4560.0,2263.0,2297.0,3372.0,1188.0,618.0,570.0,1645.0,1727.0
1997.0,BENT,5643.0,3109.0,2534.0,4180.0,1463.0,739.0,724.0,2370.0,1810.0
1997.0,BOULDER,266064.0,134187.0,131877.0,200319.0,65745.0,33510.0,32235.0,100677.0,99642.0
1997.0,BROOMFIELD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997.0,CHAFFEE,15409.0,8216.0,7193.0,12068.0,3341.0,1748.0,1593.0,6468.0,5600.0
1997.0,CHEYENNE,2297.0,1157.0,1140.0,1582.0,715.0,371.0,344.0,786.0,796.0
1997.0,CLEAR CREEK,8880.0,4623.0,4257.0,6699.0,2181.0,1128.0,1053.0,3495.0,3204.0
1997.0,CONEJOS,8104.0,4024.0,4080.0,5312.0,2792.0,1407.0,1385.0,2617.0,2695.0
1997.0,COSTILLA,3641.0,1812.0,1829.0,2644.0,997.0,517.0,480.0,1295.0,1349.0
1997.0,CROWLEY,4299.0,2833.0,1466.0,3417.0,882.0,471.0,411.0,2362.0,1055.0
1997.0,CUSTER,3060.0,1558.0,1502.0,2305.0,755.0,410.0,345.0,1148.0,1157.0
1997.0,DELTA,26001.0,12990.0,13011.0,19389.0,6612.0,3443.0,3169.0,9547.0,9842.0
1997.0,DENVER,527442.0,263761.0,263681.0,405138.0,122304.0,62824.0,59480.0,200937.0,204201.0
1997.0,DOLORES,1674.0,862.0,812.0,1257.0,417.0,226.0,191.0,636.0,621.0
1997.0,DOUGLAS,129329.0,64649.0,64680.0,87381.0,41948.0,21537.0,20411.0,43112.0,44269.0
1997.0,EAGLE,35206.0,19080.0,16126.0,26340.0,8866.0,4584.0,4282.0,14496.0,11844.0
1997.0,EL PASO,486808.0,244456.0,242352.0,345331.0,141477.0,72922.0,68555.0,171534.0,173797.0
1997.0,ELBERT,16987.0,8512.0,8475.0,11597.0,5390.0,2727.0,2663.0,5785.0,5812.0
1997.0,FREMONT,42854.0,23906.0,18948.0,33314.0,9540.0,4877.0,4663.0,19029.0,14285.0
1997.0,GARFIELD,38887.0,19927.0,18960.0,27763.0,11124.0,5758.0,5366.0,14169.0,13594.0
1997.0,GILPIN,4035.0,2139.0,1896.0,3115.0,920.0,481.0,439.0,1658.0,1457.0
1997.0,GRAND,10960.0,5804.0,5156.0,8327.0,2633.0,1357.0,1276.0,4447.0,3880.0
1997.0,GUNNISON,12396.0,6678.0,5718.0,9752.0,2644.0,1365.0,1279.0,5313.0,4439.0
1997.0,HINSDALE,739.0,380.0,359.0,591.0,148.0,71.0,77.0,309.0,282.0
1997.0,HUERFANO,7667.0,4050.0,3617.0,5873.0,1794.0,927.0,867.0,3123.0,2750.0
1997.0,JACKSON,1599.0,815.0,784.0,1169.0,430.0,208.0,222.0,607.0,562.0
1997.0,JEFFERSON,504230.0,250309.0,253921.0,368212.0,136018.0,70017.0,66001.0,180292.0,187920.0
1997.0,KIOWA,1660.0,822.0,838.0,1196.0,464.0,235.0,229.0,587.0,609.0
1997.0,KIT CARSON,7601.0,3947.0,3654.0,5419.0,2182.0,1157.0,1025.0,2790.0,2629.0
1997.0,LA PLATA,40319.0,20454.0,19865.0,30084.0,10235.0,5251.0,4984.0,15203.0,14881.0
1997.0,LAKE,7870.0,4178.0,3692.0,5593.0,2277.0,1194.0,1083.0,2984.0,2609.0
1997.0,LARIMER,232800.0,115996.0,116804.0,172373.0,60427.0,30944.0,29483.0,85052.0,87321.0
1997.0,LAS ANIMAS,15048.0,7358.0,7690.0,11099.0,3949.0,2024.0,1925.0,5334.0,5765.0
1997.0,LINCOLN,6092.0,3326.0,2766.0,4512.0,1580.0,814.0,766.0,2512.0,2000.0
1997.0,LOGAN,20006.0,10345.0,9661.0,14603.0,5403.0,2766.0,2637.0,7579.0,7024.0
1997.0,MESA,109762.0,53615.0,56147.0,80003.0,29759.0,15213.0,14546.0,38402.0,41601.0
1997.0,MINERAL,745.0,382.0,363.0,584.0,161.0,91.0,70.0,291.0,293.0
1997.0,MOFFAT,12573.0,6477.0,6096.0,8674.0,3899.0,2049.0,1850.0,4428.0,4246.0
1997.0,MONTEZUMA,22974.0,11265.0,11709.0,16103.0,6871.0,3574.0,3297.0,7691.0,8412.0
1997.0,MONTROSE,31251.0,15353.0,15898.0,22389.0,8862.0,4559.0,4303.0,10794.0,11595.0
1997.0,MORGAN,26650.0,13272.0,13378.0,18224.0,8426.0,4293.0,4133.0,8979.0,9245.0
1997.0,OTERO,20763.0,10112.0,10651.0,14739.0,6024.0,3121.0,2903.0,6991.0,7748.0
1997.0,OURAY,3324.0,1678.0,1646.0,2514.0,810.0,426.0,384.0,1252.0,1262.0
1997.0,PARK,12364.0,6376.0,5988.0,9192.0,3172.0,1643.0,1529.0,4733.0,4459.0
1997.0,PHILLIPS,4575.0,2199.0,2376.0,3293.0,1282.0,646.0,636.0,1553.0,1740.0
1997.0,PITKIN,14796.0,7876.0,6920.0,12207.0,2589.0,1330.0,1259.0,6546.0,5661.0
1997.0,PROWERS,14118.0,7034.0,7084.0,9593.0,4525.0,2328.0,2197.0,4706.0,4887.0
1997.0,PUEBLO,134794.0,65757.0,69037.0,97701.0,37093.0,19028.0,18065.0,46729.0,50972.0
1997.0,RIO BLANCO,6320.0,3194.0,3126.0,4452.0,1868.0,948.0,920.0,2246.0,2206.0
1997.0,RIO GRANDE,11968.0,5900.0,6068.0,8347.0,3621.0,1856.0,1765.0,4044.0,4303.0
